"name","app_version","date","source","component","component_version","purl","transitive"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","fqdn","1.5.1","pkg:pypi/fqdn@1.5.1","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","idna","3.10","pkg:pypi/idna@3.10","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","isoduration","20.11.0","pkg:pypi/isoduration@20.11.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","jsonpointer","3.0.0","pkg:pypi/jsonpointer@3.0.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","jsonschema","4.24.0","pkg:pypi/jsonschema@4.24.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","jsonschema-specifications","2025.4.1","pkg:pypi/jsonschema-specifications@2025.4.1","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","license-expression","30.4.1","pkg:pypi/license-expression@30.4.1","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","lxml","5.4.0","pkg:pypi/lxml@5.4.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","packageurl-python","0.16.0","pkg:pypi/packageurl-python@0.16.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","packaging","25.0","pkg:pypi/packaging@25.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","pip","25.1.1","pkg:pypi/pip@25.1.1","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","pip-requirements-parser","32.0.1","pkg:pypi/pip-requirements-parser@32.0.1","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","py-serializable","2.0.0","pkg:pypi/py-serializable@2.0.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","pyparsing","3.2.3","pkg:pypi/pyparsing@3.2.3","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","python-dateutil","2.9.0.post0","pkg:pypi/python-dateutil@2.9.0.post0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","referencing","0.36.2","pkg:pypi/referencing@0.36.2","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","rfc3339-validator","0.1.4","pkg:pypi/rfc3339-validator@0.1.4","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","rfc3987","1.3.8","pkg:pypi/rfc3987@1.3.8","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","rpds-py","0.25.1","pkg:pypi/rpds-py@0.25.1","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","six","1.17.0","pkg:pypi/six@1.17.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","sortedcontainers","2.4.0","pkg:pypi/sortedcontainers@2.4.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","types-python-dateutil","2.9.0.20250516","pkg:pypi/types-python-dateutil@2.9.0.20250516","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","uri-template","1.3.0","pkg:pypi/uri-template@1.3.0","false"
"Keylex","6.5","2025-06-27T09:42:48.788305+00:00","cyclonedx-py","webcolors","24.11.1","pkg:pypi/webcolors@24.11.1","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","Flask","3.0.3","pkg:pypi/flask@3.0.3","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","Jinja2","3.1.4","pkg:pypi/jinja2@3.1.4","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","MarkupSafe","3.0.2","pkg:pypi/markupsafe@3.0.2","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","Werkzeug","3.0.6","pkg:pypi/werkzeug@3.0.6","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","blinker","1.9.0","pkg:pypi/blinker@1.9.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","certifi","2024.8.30","pkg:pypi/certifi@2024.8.30","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","charset-normalizer","3.4.0","pkg:pypi/charset-normalizer@3.4.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","click","8.1.7","pkg:pypi/click@8.1.7","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","dash","2.18.2","pkg:pypi/dash@2.18.2","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","dash-bootstrap-components","1.6.0","pkg:pypi/dash-bootstrap-components@1.6.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","dash-bootstrap-templates","1.3.0","pkg:pypi/dash-bootstrap-templates@1.3.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","dash-core-components","2.0.0","pkg:pypi/dash-core-components@2.0.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","dash-html-components","2.0.0","pkg:pypi/dash-html-components@2.0.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","dash-table","5.0.0","pkg:pypi/dash-table@5.0.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","gunicorn","23.0.0","pkg:pypi/gunicorn@23.0.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","idna","3.10","pkg:pypi/idna@3.10","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","importlib_metadata","8.5.0","pkg:pypi/importlib-metadata@8.5.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","itsdangerous","2.2.0","pkg:pypi/itsdangerous@2.2.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","neo4j","5.26.0","pkg:pypi/neo4j@5.26.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","neomodel","5.4.1","pkg:pypi/neomodel@5.4.1","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","nest-asyncio","1.6.0","pkg:pypi/nest-asyncio@1.6.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","numpy","2.1.3","pkg:pypi/numpy@2.1.3","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","packaging","24.2","pkg:pypi/packaging@24.2","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","pandas","2.2.3","pkg:pypi/pandas@2.2.3","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","patsy","1.0.1","pkg:pypi/patsy@1.0.1","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","pip","25.1.1","pkg:pypi/pip@25.1.1","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","plotly","5.24.1","pkg:pypi/plotly@5.24.1","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","plotly-express","0.4.1","pkg:pypi/plotly-express@0.4.1","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","python-dateutil","2.9.0.post0","pkg:pypi/python-dateutil@2.9.0.post0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","pytz","2024.2","pkg:pypi/pytz@2024.2","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","requests","2.32.3","pkg:pypi/requests@2.32.3","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","retrying","1.3.4","pkg:pypi/retrying@1.3.4","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","scipy","1.14.1","pkg:pypi/scipy@1.14.1","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","setuptools","75.6.0","pkg:pypi/setuptools@75.6.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","six","1.16.0","pkg:pypi/six@1.16.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","statsmodels","0.14.4","pkg:pypi/statsmodels@0.14.4","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","tenacity","9.0.0","pkg:pypi/tenacity@9.0.0","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","typing_extensions","4.12.2","pkg:pypi/typing-extensions@4.12.2","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","tzdata","2024.2","pkg:pypi/tzdata@2024.2","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","urllib3","2.2.3","pkg:pypi/urllib3@2.2.3","false"
"Andalax","3.5","2025-06-20T09:25:47.932154+00:00","cyclonedx-py","zipp","3.21.0","pkg:pypi/zipp@3.21.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","x2j","v0.0.0-20131220205130-a0352aadc542","pkg:golang/github.com/beego/x2j@v0.0.0-20131220205130-a0352aadc542","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","perks","v1.0.1","pkg:golang/github.com/beorn7/perks@v1.0.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","gomemcache","v0.0.0-20190913173617-a41fca850d0b","pkg:golang/github.com/bradfitz/gomemcache@v0.0.0-20190913173617-a41fca850d0b","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","casbin","v1.9.1","pkg:golang/github.com/casbin/casbin@v1.9.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","v2","v2.2.0","pkg:golang/github.com/cespare/xxhash/v2@v2.2.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","golz4","v0.0.0-20150217214814-ef862a3cdc58","pkg:golang/github.com/cloudflare/golz4@v0.0.0-20150217214814-ef862a3cdc58","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go-semver","v0.3.0","pkg:golang/github.com/coreos/go-semver@v0.3.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","v22","v22.3.2","pkg:golang/github.com/coreos/go-systemd/v22@v22.3.2","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go-couchbase","v0.1.0","pkg:golang/github.com/couchbase/go-couchbase@v0.1.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","gomemcached","v0.1.3","pkg:golang/github.com/couchbase/gomemcached@v0.1.3","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","goutils","v0.1.0","pkg:golang/github.com/couchbase/goutils@v0.1.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","rdb","v0.0.0-20161107195141-43ba34106c76","pkg:golang/github.com/cupcake/rdb@v0.0.0-20161107195141-43ba34106c76","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go-rendezvous","v0.0.0-20200823014737-9f7001d12a5f","pkg:golang/github.com/dgryski/go-rendezvous@v0.0.0-20200823014737-9f7001d12a5f","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","mmap-go","v1.0.0","pkg:golang/github.com/edsrzf/mmap-go@v1.0.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","v6","v6.8.10","pkg:golang/github.com/elastic/go-elasticsearch/v6@v6.8.10","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go-bindata-assetfs","v1.0.1","pkg:golang/github.com/elazarl/go-bindata-assetfs@v1.0.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","kit","v0.12.1-0.20220826005032-a7ba4fa4e289","pkg:golang/github.com/go-kit/kit@v0.12.1-0.20220826005032-a7ba4fa4e289","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","log","v0.2.1","pkg:golang/github.com/go-kit/log@v0.2.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","logfmt","v0.5.1","pkg:golang/github.com/go-logfmt/logfmt@v0.5.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","logr","v1.2.3","pkg:golang/github.com/go-logr/logr@v1.2.3","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","stdr","v1.2.2","pkg:golang/github.com/go-logr/stdr@v1.2.2","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","mysql","v1.7.0","pkg:golang/github.com/go-sql-driver/mysql@v1.7.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","protobuf","v1.3.2","pkg:golang/github.com/gogo/protobuf@v1.3.2","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","protobuf","v1.5.3","pkg:golang/github.com/golang/protobuf@v1.5.3","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","snappy","v0.0.0-20180518054509-2e65f85255db","pkg:golang/github.com/golang/snappy@v0.0.0-20180518054509-2e65f85255db","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","redigo","v2.0.0+incompatible","pkg:golang/github.com/gomodule/redigo@v2.0.0%2Bincompatible","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","uuid","v1.6.0","pkg:golang/github.com/google/uuid@v1.6.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go-grpc-prometheus","v1.2.0","pkg:golang/github.com/grpc-ecosystem/go-grpc-prometheus@v1.2.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","golang-lru","v0.5.4","pkg:golang/github.com/hashicorp/golang-lru@v0.5.4","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","govaluate","v3.0.1-0.20171022003610-9aa49832a739+incompatible","pkg:golang/github.com/Knetic/govaluate@v3.0.1-0.20171022003610-9aa49832a739%2Bincompatible","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","ledisdb","v0.0.0-20200510135210-d35789ec47e6","pkg:golang/github.com/ledisdb/ledisdb@v0.0.0-20200510135210-d35789ec47e6","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","pq","v1.10.5","pkg:golang/github.com/lib/pq@v1.10.5","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go-sqlite3","v1.14.22","pkg:golang/github.com/mattn/go-sqlite3@v1.14.22","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","mapstructure","v1.5.0","pkg:golang/github.com/mitchellh/mapstructure@v1.5.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","opentracing-go","v1.2.0","pkg:golang/github.com/opentracing/opentracing-go@v1.2.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go-toml","v1.9.2","pkg:golang/github.com/pelletier/go-toml@v1.9.2","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","errors","v0.9.1","pkg:golang/github.com/pkg/errors@v0.9.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","client_golang","v1.19.0","pkg:golang/github.com/prometheus/client_golang@v1.19.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","client_model","v0.5.0","pkg:golang/github.com/prometheus/client_model@v0.5.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","common","v0.48.0","pkg:golang/github.com/prometheus/common@v0.48.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","procfs","v0.12.0","pkg:golang/github.com/prometheus/procfs@v0.12.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","v9","v9.5.1","pkg:golang/github.com/redis/go-redis/v9@v9.5.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","ansicolor","v0.0.0-20200904210342-c7312218db18","pkg:golang/github.com/shiena/ansicolor@v0.0.0-20200904210342-c7312218db18","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","go","v0.0.0-20170517070808-cb568a3e5cc0","pkg:golang/github.com/siddontang/go@v0.0.0-20170517070808-cb568a3e5cc0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","rdb","v0.0.0-20150307021120-fc89ed2e418d","pkg:golang/github.com/siddontang/rdb@v0.0.0-20150307021120-fc89ed2e418d","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","gossdb","v0.0.0-20180723034631-88f6b59b84ec","pkg:golang/github.com/ssdb/gossdb@v0.0.0-20180723034631-88f6b59b84ec","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","goleveldb","v0.0.0-20160425020131-cfa635847112","pkg:golang/github.com/syndtr/goleveldb@v0.0.0-20160425020131-cfa635847112","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","bytebufferpool","v1.0.0","pkg:golang/github.com/valyala/bytebufferpool@v1.0.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","v3","v3.5.9","pkg:golang/go.etcd.io/etcd/api/v3@v3.5.9","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","v3","v3.5.9","pkg:golang/go.etcd.io/etcd/client/pkg/v3@v3.5.9","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","v3","v3.5.9","pkg:golang/go.etcd.io/etcd/client/v3@v3.5.9","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","otel","v1.11.2","pkg:golang/go.opentelemetry.io/otel@v1.11.2","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","trace","v1.11.2","pkg:golang/go.opentelemetry.io/otel/trace@v1.11.2","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","atomic","v1.9.0","pkg:golang/go.uber.org/atomic@v1.9.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","multierr","v1.7.0","pkg:golang/go.uber.org/multierr@v1.7.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","zap","v1.19.1","pkg:golang/go.uber.org/zap@v1.19.1","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","crypto","v0.20.0","pkg:golang/golang.org/x/crypto@v0.20.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","net","v0.21.0","pkg:golang/golang.org/x/net@v0.21.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","sync","v0.6.0","pkg:golang/golang.org/x/sync@v0.6.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","sys","v0.17.0","pkg:golang/golang.org/x/sys@v0.17.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","text","v0.14.0","pkg:golang/golang.org/x/text@v0.14.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","genproto","v0.0.0-20210917145530-b395a37504d4","pkg:golang/google.golang.org/genproto@v0.0.0-20210917145530-b395a37504d4","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","grpc","v1.41.0","pkg:golang/google.golang.org/grpc@v1.41.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","protobuf","v1.32.0","pkg:golang/google.golang.org/protobuf@v1.32.0","false"
"Namfix","6.6","2025-06-27T09:47:18Z","cdxgen","yaml.v3","v3.0.1","pkg:golang/gopkg.in/yaml.v3@v3.0.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","edwards25519","v1.0.0","pkg:golang/filippo.io/edwards25519@v1.0.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.9.1","pkg:golang/github.com/alecthomas/chroma/v2@v2.9.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","bbloom","v0.0.0-20190825152654-46b345b51c96","pkg:golang/github.com/AndreasBriese/bbloom@v0.0.0-20190825152654-46b345b51c96","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v4","v4.0.0-20230305170008-8188dc5388df","pkg:golang/github.com/antlr/antlr4/runtime/Go/antlr/v4@v4.0.0-20230305170008-8188dc5388df","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","difflib","v0.0.0-20210328193216-ff5ff6dc229b","pkg:golang/github.com/aryann/difflib@v0.0.0-20210328193216-ff5ff6dc229b","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","perks","v1.0.1","pkg:golang/github.com/beorn7/perks@v1.0.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","toml","v1.3.2","pkg:golang/github.com/BurntSushi/toml@v1.3.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","certmagic","v0.19.2","pkg:golang/github.com/caddyserver/certmagic@v0.19.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v4","v4.2.1","pkg:golang/github.com/cenkalti/backoff/v4@v4.2.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","xxhash","v1.1.0","pkg:golang/github.com/cespare/xxhash@v1.1.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.2.0","pkg:golang/github.com/cespare/xxhash/v2@v2.2.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","readline","v1.5.1","pkg:golang/github.com/chzyer/readline@v1.5.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.0.2","pkg:golang/github.com/cpuguy83/go-md2man/v2@v2.0.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","badger","v1.6.2","pkg:golang/github.com/dgraph-io/badger@v1.6.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.2007.4","pkg:golang/github.com/dgraph-io/badger/v2@v2.2007.4","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","ristretto","v0.1.0","pkg:golang/github.com/dgraph-io/ristretto@v0.1.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-farm","v0.0.0-20200201041132-a6ae2369ad13","pkg:golang/github.com/dgryski/go-farm@v0.0.0-20200201041132-a6ae2369ad13","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","regexp2","v1.10.0","pkg:golang/github.com/dlclark/regexp2@v1.10.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-humanize","v1.0.1","pkg:golang/github.com/dustin/go-humanize@v1.0.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","httpsnoop","v1.0.3","pkg:golang/github.com/felixge/httpsnoop@v1.0.3","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.5.0","pkg:golang/github.com/fxamacker/cbor/v2@v2.5.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","chi","v4.1.2+incompatible","pkg:golang/github.com/go-chi/chi@v4.1.2%2Bincompatible","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v5","v5.0.10","pkg:golang/github.com/go-chi/chi/v5@v5.0.10","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","kit","v0.10.0","pkg:golang/github.com/go-kit/kit@v0.10.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","logfmt","v0.5.1","pkg:golang/github.com/go-logfmt/logfmt@v0.5.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","logr","v1.2.4","pkg:golang/github.com/go-logr/logr@v1.2.4","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","stdr","v1.2.2","pkg:golang/github.com/go-logr/stdr@v1.2.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","mysql","v1.7.1","pkg:golang/github.com/go-sql-driver/mysql@v1.7.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","glog","v1.1.2","pkg:golang/github.com/golang/glog@v1.1.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","protobuf","v1.5.3","pkg:golang/github.com/golang/protobuf@v1.5.3","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","snappy","v0.0.4","pkg:golang/github.com/golang/snappy@v0.0.4","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","cel-go","v0.15.1","pkg:golang/github.com/google/cel-go@v0.15.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","certificate-transparency-go","v1.1.6","pkg:golang/github.com/google/certificate-transparency-go@v1.1.6","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-tpm","v0.9.0","pkg:golang/github.com/google/go-tpm@v0.9.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-tspi","v0.3.0","pkg:golang/github.com/google/go-tspi@v0.3.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","uuid","v1.3.1","pkg:golang/github.com/google/uuid@v1.3.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.18.0","pkg:golang/github.com/grpc-ecosystem/grpc-gateway/v2@v2.18.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","xstrings","v1.3.3","pkg:golang/github.com/huandu/xstrings@v1.3.3","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","mergo","v0.3.12","pkg:golang/github.com/imdario/mergo@v0.3.12","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.0.1","pkg:golang/github.com/jackc/chunkreader/v2@v2.0.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","pgconn","v1.14.0","pkg:golang/github.com/jackc/pgconn@v1.14.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","pgio","v1.0.0","pkg:golang/github.com/jackc/pgio@v1.0.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","pgpassfile","v1.0.0","pkg:golang/github.com/jackc/pgpassfile@v1.0.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.3.2","pkg:golang/github.com/jackc/pgproto3/v2@v2.3.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","pgservicefile","v0.0.0-20221227161230-091c0ba34f0a","pkg:golang/github.com/jackc/pgservicefile@v0.0.0-20221227161230-091c0ba34f0a","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","pgtype","v1.14.0","pkg:golang/github.com/jackc/pgtype@v1.14.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v4","v4.18.0","pkg:golang/github.com/jackc/pgx/v4@v4.18.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","compress","v1.17.0","pkg:golang/github.com/klauspost/compress@v1.17.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.2.5","pkg:golang/github.com/klauspost/cpuid/v2@v2.2.5","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","libdns","v0.2.1","pkg:golang/github.com/libdns/libdns@v0.2.1","false"
